hh_key,PLOT_CO,sow_date,harvest_date,crop_name,area_acres,yield_kg,village,district,state,days_to_harvest,yield_t_ha
MHA0001,AA,2009-07-13,2009-11-25,Pigeonpea,2.0,125.0,Kalman,Solapur,Maharashtra,135,0.15443538423523598
MHA0001,AB,2009-10-11,2010-02-12,Sorghum,3.5,270.0,Kalman,Solapur,Maharashtra,124,0.19061738854177698
MHA0001,B,2009-07-15,2009-12-18,Pigeonpea,3.0,360.0,Kalman,Solapur,Maharashtra,156,0.2965159377316531
MHA0007,A,2009-10-09,2010-02-20,Sorghum,2.0,850.0,Kalman,Solapur,Maharashtra,134,1.0501606127996046
MHA0030,B,2009-10-13,2010-02-23,Chickpea,3.25,1390.0,Kalman,Solapur,Maharashtra,133,1.0568132139666608
MHA0032,A,2009-10-15,2010-02-10,Sorghum,5.0,220.0,Kalman,Solapur,Maharashtra,118,0.10872251050160614
MHA0032,B,2009-07-06,2009-11-18,Pigeonpea,4.0,700.0,Kalman,Solapur,Maharashtra,135,0.4324190758586607
MHA0032,C,2009-07-12,2009-11-20,Pigeonpea,4.0,600.0,Kalman,Solapur,Maharashtra,131,0.37064492216456635
MHA0032,DCA,2009-07-11,2009-11-07,Lady'S Finger,0.5,400.0,Kalman,Solapur,Maharashtra,119,1.9767729182110205
MHA0032,DCB,2009-07-13,2009-11-09,Cluster Bean,0.5,467.0,Kalman,Solapur,Maharashtra,119,2.3078823820113668
MHA0032,DCC,2009-07-16,2009-11-20,Onion,0.5,804.0,Kalman,Solapur,Maharashtra,127,3.9733135656041516
MHA0032,DCD,2009-09-12,2010-02-15,Chickpea,0.5,675.0,Kalman,Solapur,Maharashtra,156,3.3358042994810972
MHA0032,DCE,2009-10-17,2010-02-16,Sorghum,1.0,255.0,Kalman,Solapur,Maharashtra,122,0.6300963676797627
MHA0032,EB,2009-10-11,2010-02-19,Blackgram,1.5,670.0,Kalman,Solapur,Maharashtra,131,1.1036982126678199
MHA0032,EC,2009-10-19,2010-02-25,Sorghum,2.25,525.0,Kalman,Solapur,Maharashtra,129,0.5765587678115477
MHA0032,FA,2009-05-13,2009-11-25,Chillies,0.5,607.0,Kalman,Solapur,Maharashtra,196,2.9997529033852235
MHA0032,FBA,2009-07-17,2009-10-30,Maize,0.5,110.0,Kalman,Solapur,Maharashtra,105,0.5436125525080306
MHA0032,FBB,2009-07-29,2009-11-30,Cluster Bean,0.5,390.0,Kalman,Solapur,Maharashtra,124,1.927353595255745
MHA0032,FBC,2009-10-24,2010-02-07,Maize,0.5,310.0,Kalman,Solapur,Maharashtra,106,1.531999011613541
MHA0033,A,2009-10-13,2010-02-22,Sorghum,1.0,210.0,Kalman,Solapur,Maharashtra,132,0.5189028910303929
MHA0033,B,2009-10-13,2010-02-18,Sorghum,1.0,165.0,Kalman,Solapur,Maharashtra,128,0.407709414381023
MHA0033,C,2009-10-15,2010-02-26,Sorghum,1.0,125.0,Kalman,Solapur,Maharashtra,134,0.30887076847047196
MHA0034,A,2009-10-12,2010-02-19,Sorghum,2.0,365.0,Kalman,Solapur,Maharashtra,130,0.45095132196688903
MHA0034,BA,2009-07-15,2009-11-20,Pigeonpea,1.0,70.0,Kalman,Solapur,Maharashtra,128,0.1729676303434643
MHA0034,C,2009-12-15,2010-03-31,Lady'S Finger,1.5,2185.0,Kalman,Solapur,Maharashtra,106,3.5993740219092336
MHA0035,A,2009-07-11,2009-12-01,Pigeonpea,1.0,315.0,Kalman,Solapur,Maharashtra,143,0.7783543365455893
MHA0036,BA,2009-07-17,2009-11-20,Cluster Bean,0.25,610.0,Kalman,Solapur,Maharashtra,126,6.029157400543612
MHA0036,BB,2009-07-18,2009-11-07,Cluster Bean,0.25,470.0,Kalman,Solapur,Maharashtra,112,4.645416357795898
MHA0036,BC,2009-08-13,2009-12-19,Onion,1.0,3900.0,Kalman,Solapur,Maharashtra,128,9.636767976278724
MHA0036,BD,2009-10-17,2010-03-02,Sorghum,2.5,650.0,Kalman,Solapur,Maharashtra,136,0.6424511984185818
MHA0037,A,2009-07-10,2009-11-30,Pigeonpea,3.0,515.0,Kalman,Solapur,Maharashtra,143,0.4241825220327815
MHA0039,A,2009-10-18,2010-02-28,Sorghum,2.5,625.0,Kalman,Solapur,Maharashtra,133,0.6177415369409439
MHA0039,B,2009-10-19,2010-03-04,Sorghum,3.0,275.0,Kalman,Solapur,Maharashtra,136,0.22650523021167945
MHA0040,BA,2009-07-07,2009-11-15,Pigeonpea,0.5,56.0,Kalman,Solapur,Maharashtra,131,0.27674820854954285
MHA0040,BB,2009-07-07,2009-11-28,Cowpea,1.5,72.0,Kalman,Solapur,Maharashtra,144,0.11860637509266123
MHA0040,BC,2009-07-12,2009-11-02,Maize,1.0,610.0,Kalman,Solapur,Maharashtra,113,1.507289350135903
MHA0040,BD,2009-07-19,2009-11-07,Cluster Bean,0.5,700.0,Kalman,Solapur,Maharashtra,111,3.4593526068692855
MHA0040,DA,2009-07-19,2009-11-25,Pigeonpea,0.5,25.0,Kalman,Solapur,Maharashtra,129,0.12354830738818878
MHA0040,DB,2009-08-03,2009-12-25,Cluster Bean,1.0,760.0,Kalman,Solapur,Maharashtra,144,1.8779342723004695
MHA0040,DC,2009-08-07,2009-11-16,Lady'S Finger,0.5,210.0,Kalman,Solapur,Maharashtra,101,1.0378057820607858
MHA0041,AA,2009-07-13,2009-11-28,Pigeonpea,1.0,105.0,Kalman,Solapur,Maharashtra,138,0.25945144551519644
MHA0041,AB,2009-10-20,2010-03-10,Sorghum,2.0,550.0,Kalman,Solapur,Maharashtra,141,0.6795156906350384
MHA0042,AA,2009-07-15,2009-12-01,Pigeonpea,2.0,415.0,Kalman,Solapur,Maharashtra,139,0.5127254756609834
MHA0042,AB,2009-10-18,2010-03-01,Sorghum,2.5,850.0,Kalman,Solapur,Maharashtra,134,0.8401284902396837
MHA0044,AA,2009-07-13,2009-12-15,Pigeonpea,0.5,160.0,Kalman,Solapur,Maharashtra,155,0.7907091672844082
MHA0044,AB,2009-10-12,2010-02-12,Sorghum,0.5,135.0,Kalman,Solapur,Maharashtra,123,0.6671608598962194
MHA0044,B,2009-07-15,2009-12-05,Pigeonpea,1.0,285.0,Kalman,Solapur,Maharashtra,143,0.704225352112676
MHA0044,C,2009-10-11,2010-02-16,Chickpea,2.0,675.0,Kalman,Solapur,Maharashtra,128,0.8339510748702743
MHA0046,AA,2009-07-17,2009-12-19,Pigeonpea,0.75,310.0,Kalman,Solapur,Maharashtra,155,1.0213326744090272
MHA0046,AB,2009-07-29,2009-12-05,Onion,0.5,1652.0,Kalman,Solapur,Maharashtra,129,8.164072152211514
MHA0046,AC,2009-10-16,2010-02-25,Sorghum,2.25,465.0,Kalman,Solapur,Maharashtra,132,0.5106663372045136
MHA0046,BA,2009-07-18,2009-11-21,Pigeonpea,1.5,116.0,Kalman,Solapur,Maharashtra,126,0.19108804876039867
MHA0046,BBA,2009-10-17,2010-02-21,Sorghum,1.25,210.0,Kalman,Solapur,Maharashtra,127,0.41512231282431433
MHA0046,BBB,2009-10-20,2010-02-11,Chickpea,0.25,220.0,Kalman,Solapur,Maharashtra,114,2.1744502100321226
MHA0046,CA,2009-07-06,2009-10-13,Lady'S Finger,0.75,275.0,Kalman,Solapur,Maharashtra,99,0.9060209208467178
MHA0046,CB,2009-07-07,2009-10-20,Maize,1.25,550.0,Kalman,Solapur,Maharashtra,105,1.0872251050160615
MHA0046,CBA,2009-11-29,2010-02-28,Cluster Bean,0.5,698.0,Kalman,Solapur,Maharashtra,91,3.4494687422782304
MHA0046,CBB,2009-10-29,2010-03-01,Wheat,0.5,375.0,Kalman,Solapur,Maharashtra,123,1.8532246108228316
MHA0046,CBC,2009-10-20,2010-02-10,Chickpea,0.25,180.0,Kalman,Solapur,Maharashtra,113,1.7790956263899185
MHA0047,AC,2009-07-18,2009-12-03,Pearl Millet,1.0,65.0,Kalman,Solapur,Maharashtra,138,0.16061279960464542
MHA0047,B,2009-10-16,2010-02-16,Sorghum,3.0,135.0,Kalman,Solapur,Maharashtra,123,0.11119347664936992
MHA0049,AA,2009-06-17,2009-12-29,Gourd,1.0,2625.0,Kalman,Solapur,Maharashtra,195,6.486286137879911
MHA0049,AB,2009-10-15,2010-02-21,Sorghum,2.5,1175.0,Kalman,Solapur,Maharashtra,129,1.1613540894489747
MHA0049,BB,2009-06-05,2009-09-16,Maize,1.0,102.0,Kalman,Solapur,Maharashtra,103,0.2520385470719051
MHA0049,BC,2009-06-16,2009-11-16,Cluster Bean,1.25,1620.0,Kalman,Solapur,Maharashtra,153,3.2023721275018535
MHA0049,BD,2009-09-13,2010-01-16,Onion,1.0,5895.0,Kalman,Solapur,Maharashtra,125,14.566345441067456
MHA0049,CA,2009-07-13,2010-01-20,Gourd,1.0,3225.0,Kalman,Solapur,Maharashtra,191,7.968865826538177
MHA0049,CB,2009-07-11,2009-11-18,Pigeonpea,3.0,675.0,Kalman,Solapur,Maharashtra,130,0.5559673832468496
MHA0049,CC,2009-09-07,2010-01-02,Onion,1.0,3160.0,Kalman,Solapur,Maharashtra,117,7.8082530269335315
MHA0049,CD,2009-10-19,2010-02-18,Sorghum,5.0,1590.0,Kalman,Solapur,Maharashtra,122,0.7857672349888808
MHA0050,AA,2009-06-07,2009-10-09,Cluster Bean,0.5,970.0,Kalman,Solapur,Maharashtra,124,4.7936743266617245
MHA0050,AB,2009-10-19,2010-03-04,Sorghum,1.5,1190.0,Kalman,Solapur,Maharashtra,136,1.960299810559262
MHA0050,BA,2009-06-27,2009-10-11,Maize,1.0,375.0,Kalman,Solapur,Maharashtra,106,0.9266123054114158
MHA0050,BB,2009-06-20,2009-11-21,Pigeonpea,2.5,225.0,Kalman,Solapur,Maharashtra,154,0.22238695329873984
MHA0050,C,2009-10-18,2010-02-28,Sorghum,5.0,2100.0,Kalman,Solapur,Maharashtra,133,1.0378057820607858
MHA0053,AA,2009-07-11,2009-12-10,Pigeonpea,0.75,275.0,Kalman,Solapur,Maharashtra,152,0.9060209208467178
MHA0053,AB,2009-07-13,2010-02-28,Cluster Bean,1.0,3500.0,Kalman,Solapur,Maharashtra,230,8.648381517173215
MHA0053,ACA,2009-10-15,2010-02-27,Sorghum,1.5,825.0,Kalman,Solapur,Maharashtra,135,1.3590313812700765
MHA0053,ACB,2009-11-06,2010-03-03,Wheat,0.5,480.0,Kalman,Solapur,Maharashtra,117,2.3721275018532246
MHA0053,ACC,2009-12-20,2010-04-12,Onion,0.5,2145.0,Kalman,Solapur,Maharashtra,113,10.600444773906597
MHA0053,ACD,2009-12-01,2010-06-27,Brinjal,0.75,2435.0,Kalman,Solapur,Maharashtra,208,8.022403426406392
MHA0053,BA,2009-06-30,2009-12-20,Pigeonpea,1.0,460.0,Kalman,Solapur,Maharashtra,173,1.1366444279713368
MHA0053,BB,2009-10-18,2010-03-01,Sorghum,0.75,385.0,Kalman,Solapur,Maharashtra,134,1.268429289185405
MHA0054,AA,2009-07-15,2009-12-24,Pigeonpea,0.75,270.0,Kalman,Solapur,Maharashtra,162,0.8895478131949593
MHA0054,AB,2009-07-15,2009-11-26,Pigeonpea,2.0,125.0,Kalman,Solapur,Maharashtra,134,0.15443538423523598
MHA0054,AC,2009-07-20,2009-12-22,Groundnut,0.25,185.0,Kalman,Solapur,Maharashtra,155,1.828514949345194
MHA0054,BA,2009-10-12,2010-02-15,Onion,1.0,3025.0,Kalman,Solapur,Maharashtra,126,7.474672596985421
MHA0054,BB,2009-10-17,2010-02-28,Sorghum,2.5,775.0,Kalman,Solapur,Maharashtra,134,0.7659995058067706
MHA0055,BA,2009-07-13,2009-12-12,Pigeonpea,1.25,320.0,Kalman,Solapur,Maharashtra,152,0.6325673338275266
MHA0055,BB,2009-07-13,2009-11-26,Pigeonpea,1.0,50.0,Kalman,Solapur,Maharashtra,136,0.12354830738818878
MHA0055,BC,2009-07-24,2009-11-07,Cluster Bean,0.625,505.0,Kalman,Solapur,Maharashtra,106,1.9965406473931309
MHA0055,BD,2009-07-25,2009-11-25,Lady'S Finger,0.625,556.0,Kalman,Solapur,Maharashtra,123,2.198171485050655
MHA0055,BE,2009-08-16,2009-12-18,Onion,0.5,2500.0,Kalman,Solapur,Maharashtra,124,12.354830738818878
MHA0055,C,2009-10-20,2010-03-03,Sorghum,1.0,220.0,Kalman,Solapur,Maharashtra,134,0.5436125525080306
MHA0056,B,2009-07-15,2009-11-30,Pigeonpea,4.0,218.0,Kalman,Solapur,Maharashtra,138,0.13466765505312578
MHA0056,D,2009-10-19,2010-02-24,Sorghum,2.0,165.0,Kalman,Solapur,Maharashtra,128,0.2038547071905115
MHA0057,A,2009-07-15,2009-11-30,Cowpea,2.0,320.0,Kalman,Solapur,Maharashtra,138,0.3953545836422041
MHA0057,B,2009-10-12,2010-02-18,Sorghum,3.0,545.0,Kalman,Solapur,Maharashtra,129,0.44889218351041926
MHA0058,BA,2009-06-16,2009-12-30,Fodder,1.0,2000.0,Kalman,Solapur,Maharashtra,197,4.941932295527551
MHA0058,BB,2009-09-10,2010-01-10,Onion,1.5,5900.0,Kalman,Solapur,Maharashtra,122,9.719133514537518
MHA0058,BC,2009-10-17,2010-02-28,Sorghum,1.0,530.0,Kalman,Solapur,Maharashtra,134,1.3096120583148012
MHA0058,CA,2009-07-15,2009-12-25,Pigeonpea,2.0,1070.0,Kalman,Solapur,Maharashtra,163,1.32196688905362
MHA0058,CB,2009-09-13,2010-01-15,Onion,1.0,3100.0,Kalman,Solapur,Maharashtra,124,7.659995058067705
MHA0058,DA,2009-10-20,2010-02-24,Sorghum,2.0,381.0,Kalman,Solapur,Maharashtra,127,0.47071905114899926
MHA0058,DB,2009-07-02,2009-12-24,Gourd,1.0,2130.0,Kalman,Solapur,Maharashtra,175,5.263157894736842
MHA0201,AA,2009-07-11,2009-12-13,Pigeonpea,0.75,70.0,Kalman,Solapur,Maharashtra,155,0.2306235071246191
MHA0201,AB,2009-07-11,2009-11-28,Cowpea,1.75,153.0,Kalman,Solapur,Maharashtra,140,0.21603304034734724
MHA0202,AB,2009-10-20,2010-02-24,Chickpea,1.5,245.0,Kalman,Solapur,Maharashtra,127,0.40359113746808334
MHA0203,AA,2009-07-13,2009-11-29,Pigeonpea,1.5,445.0,Kalman,Solapur,Maharashtra,139,0.7330532905032535
MHA0203,AB,2009-10-13,2010-02-28,Chickpea,1.5,495.0,Kalman,Solapur,Maharashtra,138,0.815418828762046
MHA0203,B,2009-10-12,2010-03-04,Sorghum,1.0,375.0,Kalman,Solapur,Maharashtra,143,0.9266123054114158
MHA0203,C,2009-10-20,2010-02-22,Sorghum,10.0,785.0,Kalman,Solapur,Maharashtra,125,0.1939708425994564
MHA0204,AA,2009-07-13,2009-12-04,Pigeonpea,1.75,461.0,Kalman,Solapur,Maharashtra,144,0.6509230823537718
MHA0204,AB,2009-10-15,2010-02-26,Sorghum,1.75,575.0,Kalman,Solapur,Maharashtra,134,0.8118888771223833
MHA0204,B,2009-07-26,2010-01-08,Pigeonpea,1.0,175.0,Kalman,Solapur,Maharashtra,166,0.4324190758586607
MHA0204,C,2009-07-18,2009-11-30,Pigeonpea,1.5,185.0,Kalman,Solapur,Maharashtra,135,0.3047524915575323
MHA0204,D,2009-07-22,2009-12-11,Pigeonpea,3.0,525.0,Kalman,Solapur,Maharashtra,142,0.4324190758586608
MHA0205,AA,2009-07-15,2009-11-26,Pigeonpea,1.25,55.0,Kalman,Solapur,Maharashtra,134,0.10872251050160614
MHA0205,AB,2009-10-21,2010-02-25,Sorghum,1.25,335.0,Kalman,Solapur,Maharashtra,127,0.662218927600692
MHA0206,AA,2009-05-02,2009-10-15,Groundnut,0.5,300.0,Kalman,Solapur,Maharashtra,166,1.4825796886582654
MHA0206,AB,2009-07-04,2009-10-11,Maize,1.0,625.0,Kalman,Solapur,Maharashtra,99,1.5443538423523597
MHA0206,ABA,2009-11-02,2010-02-28,Wheat,0.5,220.0,Kalman,Solapur,Maharashtra,118,1.0872251050160613
MHA0206,ABB,2009-11-02,2010-03-02,Chickpea,0.5,56.0,Kalman,Solapur,Maharashtra,120,0.27674820854954285
MHA0206,ACA,2009-10-16,2010-02-24,Sorghum,3.0,1750.0,Kalman,Solapur,Maharashtra,131,1.4413969195288692
MHA0206,B,2009-10-22,2010-02-20,Sorghum,4.5,245.0,Kalman,Solapur,Maharashtra,121,0.13453037915602778
MHA0206,C,2009-10-24,2010-02-22,Sorghum,4.5,208.0,Kalman,Solapur,Maharashtra,121,0.11421354638552562
MHA0207,AA,2009-06-07,2009-10-23,Groundnut,1.0,375.0,Kalman,Solapur,Maharashtra,138,0.9266123054114158
MHA0207,AC,2009-07-20,2010-01-10,Pigeonpea,1.25,385.0,Kalman,Solapur,Maharashtra,174,0.7610575735112429
MHA0207,AD,2009-07-25,2009-11-16,Cluster Bean,0.5,395.0,Kalman,Solapur,Maharashtra,114,1.9520632567333829
MHA0207,AE,2009-08-13,2009-12-29,Onion,2.25,5435.0,Kalman,Solapur,Maharashtra,138,5.968756005820498
MHA0207,BA,2009-10-12,2010-02-11,Onion,1.25,2880.0,Kalman,Solapur,Maharashtra,122,5.693106004447739
MHA0207,BB,2009-10-18,2010-02-26,Sorghum,4.5,1225.0,Kalman,Solapur,Maharashtra,131,0.672651895780139
MHA0207,C,2009-07-25,2009-12-21,Pigeonpea,10.0,1475.0,Kalman,Solapur,Maharashtra,149,0.36446750679515694
MHA0208,AA,2009-07-14,2009-12-20,Pigeonpea,2.5,1075.0,Kalman,Solapur,Maharashtra,159,1.0625154435384236
MHA0208,AB,2009-07-19,2009-11-08,Maize,0.5,515.0,Kalman,Solapur,Maharashtra,112,2.545095132196689
MHA0208,C,2009-10-16,2010-02-19,Sorghum,3.0,725.0,Kalman,Solapur,Maharashtra,126,0.5971501523762458
MHA0209,B,2009-10-18,2010-02-26,Sorghum,2.5,565.0,Kalman,Solapur,Maharashtra,131,0.5584383493946132
MHA0209,C,2009-07-16,2009-11-30,Pigeonpea,1.0,245.0,Kalman,Solapur,Maharashtra,137,0.605386706202125
MHA0210,AA,2009-07-11,2009-12-02,Pigeonpea,1.5,470.0,Kalman,Solapur,Maharashtra,144,0.7742360596326496
MHA0210,AB,2009-07-26,2009-09-28,Lady'S Finger,0.5,475.0,Kalman,Solapur,Maharashtra,64,2.3474178403755865
MHA0210,AC,2009-07-29,2009-12-07,Onion,0.5,1120.0,Kalman,Solapur,Maharashtra,131,5.5349641709908575
MHA0210,B,2009-10-12,2010-03-03,Sorghum,1.0,425.0,Kalman,Solapur,Maharashtra,142,1.0501606127996046
MHA0211,A,2009-10-18,2010-02-21,Sorghum,3.0,275.0,Kalman,Solapur,Maharashtra,126,0.22650523021167945
MHA0212,A,2009-07-13,2009-10-23,Maize,0.5,285.0,Kalman,Solapur,Maharashtra,102,1.408450704225352
MHA0212,BA,2009-07-15,2009-12-04,Groundnut,0.25,110.0,Kalman,Solapur,Maharashtra,142,1.0872251050160613
MHA0212,BB,2009-07-23,2009-11-10,Cluster Bean,0.25,200.0,Kalman,Solapur,Maharashtra,110,1.9767729182110205
MHA0260,A,2009-07-16,2009-12-07,Pigeonpea,1.0,124.0,Kalman,Solapur,Maharashtra,144,0.3063998023227082
MHA0260,B,2009-10-11,2010-02-23,Sorghum,1.75,475.0,Kalman,Solapur,Maharashtra,135,0.670690811535882
MHA0261,A,2009-07-28,2009-11-12,Cluster Bean,1.0,700.0,Kalman,Solapur,Maharashtra,107,1.7296763034346427
MHA0261,B,2009-07-15,2009-12-07,Pigeonpea,1.5,310.0,Kalman,Solapur,Maharashtra,145,0.5106663372045136
MHA0261,CA,2009-07-23,2009-11-29,Pigeonpea,0.5,150.0,Kalman,Solapur,Maharashtra,129,0.7412898443291327
MHA0261,CB,2009-07-30,2009-11-11,Cluster Bean,0.5,350.0,Kalman,Solapur,Maharashtra,104,1.7296763034346427
MHA0261,D,2009-10-13,2010-02-23,Chickpea,2.0,275.0,Kalman,Solapur,Maharashtra,133,0.3397578453175192
MHA0263,A,2009-10-11,2010-02-28,Sorghum,1.5,510.0,Kalman,Solapur,Maharashtra,140,0.8401284902396837
MHA0263,BA,2009-07-11,2009-10-26,Pigeonpea,2.0,255.0,Kalman,Solapur,Maharashtra,107,0.31504818383988137
MHA0263,BB,2009-10-15,2010-02-20,Chickpea,2.0,250.0,Kalman,Solapur,Maharashtra,128,0.30887076847047196
MHA0265,A,2009-10-18,2010-02-25,Sorghum,3.0,630.0,Kalman,Solapur,Maharashtra,130,0.5189028910303929
MHA0265,BA,2009-07-18,2009-11-29,Pigeonpea,1.0,125.0,Kalman,Solapur,Maharashtra,134,0.30887076847047196
MHA0265,BB,2009-07-18,2009-12-11,Pigeonpea,1.0,145.0,Kalman,Solapur,Maharashtra,146,0.3582900914257474
MHA0266,A,2009-10-20,2010-02-25,Chickpea,3.5,365.0,Kalman,Solapur,Maharashtra,128,0.2576864696953652
MHA0269,AA,2009-07-20,2009-12-27,Pigeonpea,0.75,177.0,Kalman,Solapur,Maharashtra,160,0.583148010872251
MHA0274,AA,2009-07-18,2009-12-03,Pigeonpea,0.75,115.0,Kalman,Solapur,Maharashtra,138,0.37888147599044564
MHA0274,AB,2009-07-18,2009-12-07,Pigeonpea,0.75,35.0,Kalman,Solapur,Maharashtra,142,0.11531175356230955
MHA0274,AC,2009-07-19,2009-11-25,Pigeonpea,1.5,155.0,Kalman,Solapur,Maharashtra,129,0.2553331686022568
MHA0274,B,2009-10-21,2010-02-22,Sorghum,3.0,440.0,Kalman,Solapur,Maharashtra,124,0.3624083683386871
MHA0276,ACA,2009-06-28,2009-11-17,Brinjal,1.5,2240.0,Kalman,Solapur,Maharashtra,142,3.6899761139939056
MHA0277,A,2009-10-18,2010-03-01,Sorghum,5.0,1125.0,Kalman,Solapur,Maharashtra,134,0.5559673832468496
MHA0281,CA,2009-10-20,2010-02-22,Sorghum,6.0,1350.0,Kalman,Solapur,Maharashtra,125,0.5559673832468496
MHA0281,CB,2009-11-01,2010-02-24,Wheat,1.0,560.0,Kalman,Solapur,Maharashtra,115,1.3837410427477144
MHA0282,A,2009-10-17,2010-02-23,Sorghum,3.0,900.0,Kalman,Solapur,Maharashtra,129,0.7412898443291327
MHA0282,B,2009-07-13,2009-11-25,Pigeonpea,3.0,220.0,Kalman,Solapur,Maharashtra,135,0.18120418416934356
MHB0001,AA,2009-07-06,2009-11-29,Cotton,1.0,610.0,Kanzara,Akola,Maharashtra,146,1.507289350135903
MHB0001,AB,2009-07-07,2009-10-24,Sorghum,1.5,750.0,Kanzara,Akola,Maharashtra,109,1.2354830738818878
MHB0001,AC,2009-07-07,2009-10-12,Soybean,1.0,390.0,Kanzara,Akola,Maharashtra,97,0.9636767976278725
MHB0001,AD,2009-07-07,2009-09-15,Blackgram,0.5,180.0,Kanzara,Akola,Maharashtra,70,0.8895478131949592
MHB0002,A,2009-07-08,2010-01-25,Greengram,1.5,230.0,Kanzara,Akola,Maharashtra,201,0.37888147599044564
MHB0002,B,2009-07-11,2009-10-04,Sorghum,3.0,795.0,Kanzara,Akola,Maharashtra,85,0.6548060291574006
MHB0031,AA,2009-07-01,2009-12-31,Cotton,2.5,640.0,Kanzara,Akola,Maharashtra,183,0.6325673338275266
MHB0031,AB,2009-07-02,2010-01-24,Pigeonpea,2.5,800.0,Kanzara,Akola,Maharashtra,206,0.7907091672844083
MHB0031,B,2009-07-02,2009-10-11,Soybean,1.25,500.0,Kanzara,Akola,Maharashtra,101,0.9883864591055104
MHB0031,CA,2009-07-03,2010-01-28,Pigeonpea,2.0,1175.0,Kanzara,Akola,Maharashtra,209,1.4516926118112183
MHB0031,CB,2009-07-03,2009-10-26,Sorghum,1.0,1100.0,Kanzara,Akola,Maharashtra,115,2.7180627625401534
MHB0032,A,2009-07-12,2010-01-23,Pigeonpea,2.0,685.0,Kanzara,Akola,Maharashtra,195,0.8463059056090932
MHB0033,A,2009-07-10,2009-10-22,Pigeonpea,3.0,1320.0,Kanzara,Akola,Maharashtra,104,1.0872251050160613
MHB0033,B,2009-07-10,2009-10-24,Pigeonpea,1.0,445.0,Kanzara,Akola,Maharashtra,106,1.0995799357548801
MHB0035,BA,2009-07-10,2009-10-10,Pigeonpea,3.5,1160.0,Kanzara,Akola,Maharashtra,92,0.8189487804017085
MHB0035,BB,2009-07-10,2009-09-06,Greengram,0.5,275.0,Kanzara,Akola,Maharashtra,58,1.3590313812700767
MHB0037,A,2009-07-06,2009-12-29,Pigeonpea,1.52,1030.0,Kanzara,Akola,Maharashtra,176,1.6744046922346638
MHB0037,E,2009-07-08,2009-10-13,Pigeonpea,3.0,1120.0,Kanzara,Akola,Maharashtra,97,0.9224940284984764
MHB0037,F,2009-07-07,2009-10-11,Pigeonpea,2.0,1005.0,Kanzara,Akola,Maharashtra,96,1.241660489251297
MHB0037,G,2009-07-06,2010-01-14,Pigeonpea,3.0,1655.0,Kanzara,Akola,Maharashtra,192,1.3631496581830163
MHB0040,AA,2009-06-27,2010-01-30,Cotton,10.0,6000.0,Kanzara,Akola,Maharashtra,217,1.4825796886582654
MHB0040,AAA,2009-11-21,2010-03-05,Wheat,2.0,2600.0,Kanzara,Akola,Maharashtra,104,3.2122559920929086
MHB0040,AB,2009-06-29,2010-01-10,Pigeonpea,3.0,1850.0,Kanzara,Akola,Maharashtra,195,1.5237624577876618
MHB0040,ABA,2010-05-25,2010-07-30,Pumpkin,0.5,2000.0,Kanzara,Akola,Maharashtra,66,9.883864591055103
MHB0040,ABC,2010-05-11,2010-07-27,Bitter Gourd,0.25,425.0,Kanzara,Akola,Maharashtra,77,4.200642451198418
MHB0040,AD,2009-07-10,2009-12-31,Chillies,1.5,1650.0,Kanzara,Akola,Maharashtra,174,2.718062762540153
MHB0040,AE,2009-07-10,2009-09-30,Green Grass,0.5,1000.0,Kanzara,Akola,Maharashtra,82,4.941932295527551
MHB0040,B,2009-07-12,2010-01-20,Pigeonpea,3.0,2350.0,Kanzara,Akola,Maharashtra,192,1.9355901490816243
MHB0040,CA,2009-07-04,2010-01-17,Pigeonpea,5.0,700.0,Kanzara,Akola,Maharashtra,197,0.3459352606869286
MHB0040,CB,2009-07-05,2009-10-30,Sorghum,2.0,600.0,Kanzara,Akola,Maharashtra,117,0.7412898443291327
MHB0041,A,2009-07-05,2010-01-30,Cotton,3.0,983.0,Kanzara,Akola,Maharashtra,209,0.8096532410839306
MHB0041,B,2009-07-02,2009-10-22,Pigeonpea,7.0,3900.0,Kanzara,Akola,Maharashtra,112,1.3766811394683893
MHB0042,B,2009-07-10,2009-10-12,Pigeonpea,4.0,470.0,Kanzara,Akola,Maharashtra,94,0.2903385223622436
MHB0043,AA,2009-07-09,2010-01-14,Pigeonpea,4.5,720.0,Kanzara,Akola,Maharashtra,189,0.39535458364220405
MHB0043,AB,2009-07-10,2009-10-22,Greengram,0.75,225.0,Kanzara,Akola,Maharashtra,104,0.7412898443291327
MHB0043,AC,2009-07-10,2009-09-24,Blackgram,0.75,230.0,Kanzara,Akola,Maharashtra,76,0.7577629519808913
MHB0045,A,2009-07-03,2010-01-15,Pigeonpea,4.0,1650.0,Kanzara,Akola,Maharashtra,196,1.0192735359525573
MHB0045,B,2009-07-03,2010-01-17,Pigeonpea,2.0,650.0,Kanzara,Akola,Maharashtra,198,0.8030639980232271
MHB0045,CA,2009-07-08,2009-10-14,Pigeonpea,6.0,2100.0,Kanzara,Akola,Maharashtra,98,0.8648381517173216
MHB0045,CB,2009-07-09,2009-11-03,Pigeonpea,2.0,700.0,Kanzara,Akola,Maharashtra,117,0.8648381517173214
MHB0045,D,2009-07-10,2010-01-16,Pigeonpea,5.0,2000.0,Kanzara,Akola,Maharashtra,190,0.9883864591055104
