state,district,crop,season,year,area_ha,production_tonnes,final_yield_t_ha,yield_unit,geographic_level,source_name,source_url,retrieved_date
Tamil Nadu,RAMANATHAPURAM,Rice,Kharif,2011,128960.0,438236.0,3.3982,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,RAMANATHAPURAM,Rice,Kharif,2012,116505.0,68559.0,0.5885,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2000,45960.0,194714.0,4.2366,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2001,46233.0,204300.0,4.4189,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2002,11058.0,39592.0,3.5804,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2003,13585.0,43645.0,3.2127,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2004,27304.0,96626.0,3.5389,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2005,37328.0,137291.0,3.678,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2006,27483.0,99811.0,3.6317,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2007,21711.0,72083.0,3.3201,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2008,29929.0,120383.0,4.0223,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2009,24382.0,106464.0,4.3665,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2010,33296.0,147778.0,4.4383,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2011,27745.0,125327.0,4.5171,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SALEM,Rice,Kharif,2012,12929.0,52953.0,4.0957,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2000,80708.0,166959.0,2.0687,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2001,77246.0,159610.0,2.0663,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2002,79744.0,139339.0,1.7473,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2003,71955.0,49833.0,0.6926,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2004,85141.0,179535.0,2.1087,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2005,89924.0,192738.0,2.1433,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2006,81385.0,109450.0,1.3448,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2007,76733.0,78939.0,1.0287,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2008,80833.0,132139.0,1.6347,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2009,77332.0,138095.0,1.7857,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2010,83927.0,188417.0,2.245,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2011,83781.0,310176.0,3.7022,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,SIVAGANGAI,Rice,Kharif,2012,70632.0,130306.0,1.8449,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2000,196816.0,678014.0,3.4449,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2001,192161.0,561650.0,2.9228,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2002,139186.0,318325.0,2.287,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2003,123293.0,354937.0,2.8788,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2004,160608.0,439323.0,2.7354,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2005,154901.0,399483.0,2.579,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2006,164243.0,598160.0,3.6419,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2007,150228.0,479643.0,3.1928,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2008,177094.0,357161.0,2.0168,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2009,162938.0,427142.0,2.6215,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2010,166209.0,476793.0,2.8686,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2011,180859.0,722576.0,3.9952,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THANJAVUR,Rice,Kharif,2012,146959.0,431121.0,2.9336,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2000,2100.0,5552.0,2.6438,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2001,2154.0,8440.0,3.9183,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2002,1848.0,6229.0,3.3707,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2003,1635.0,5414.0,3.3113,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2004,1443.0,4763.0,3.3008,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2005,1430.0,4716.0,3.2979,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2006,1249.0,3995.0,3.1986,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2007,1110.0,4287.0,3.8622,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2008,775.0,3046.0,3.9303,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2009,509.0,1783.0,3.5029,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2010,392.0,1400.0,3.5714,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2011,399.0,1646.0,4.1253,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THE NILGIRIS,Rice,Kharif,2012,289.0,1148.0,3.9723,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2000,20885.0,75835.0,3.6311,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2001,17422.0,77880.0,4.4702,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2002,13783.0,54953.0,3.987,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2003,14228.0,55234.0,3.8821,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2004,16635.0,67094.0,4.0333,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2005,15694.0,65285.0,4.1599,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2006,14915.0,64209.0,4.305,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2007,14400.0,61662.0,4.2821,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2008,15579.0,80292.0,5.1539,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2009,15371.0,77710.0,5.0556,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2010,15355.0,74010.0,4.8199,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2011,14735.0,79132.0,5.3703,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THENI,Rice,Kharif,2012,10321.0,47635.0,4.6153,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2000,93052.0,359163.0,3.8598,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2001,94422.0,321610.0,3.4061,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2002,87758.0,279519.0,3.1851,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2003,74942.0,195536.0,2.6092,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2004,66734.0,199886.0,2.9953,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2005,96994.0,271582.0,2.8,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2006,89667.0,318468.0,3.5517,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2007,78712.0,286007.0,3.6336,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2008,82240.0,315864.0,3.8408,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2009,80942.0,256294.0,3.1664,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2010,83219.0,250210.0,3.0066,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2011,79219.0,313044.0,3.9516,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THIRUVALLUR,Rice,Kharif,2012,78337.0,300455.0,3.8354,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2000,15456.0,61662.0,3.9895,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2001,10201.0,42780.0,4.1937,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2002,14722.0,64496.0,4.3809,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2003,13540.0,56888.0,4.2015,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2004,16415.0,67929.0,4.1382,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2005,19932.0,81816.0,4.1048,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2006,21376.0,94000.0,4.3975,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2007,18056.0,64735.0,3.5852,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2008,22401.0,108163.0,4.8285,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2009,19549.0,96675.0,4.9453,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2010,20007.0,89442.0,4.4705,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2011,17678.0,85771.0,4.8518,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,THOOTHUKUDI,Rice,Kharif,2012,6234.0,24375.0,3.91,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2000,69697.0,302523.0,4.3405,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2001,72317.0,296510.0,4.1001,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
