week,temp_c,precip_mm,humidity_pct,wind_speed_ms,ndvi,evi,ndwi,ndvi_observed,field_id,crop,growth_stage,phh2o,soc,clay,sand,nitrogen
2024-07-28,32.49812085714286,70.37830297,75.9267097142857,1.3476806428571428,0.3896362128542875,0.3351483270635821,0.14714095330326754,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-08-04,31.183079,207.298276492,81.03738842857142,1.8080790357142857,0.3759583069990409,0.3757473596445975,0.1517627201667206,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-08-11,30.391444857142858,77.6996615,83.53533728571428,2.022435814285714,0.4330221547755743,0.4005972094121365,0.16586987437905162,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-08-18,30.087759857142856,64.29004702,84.1538212857143,1.016366082142857,0.49008600255210777,0.42544705917967557,0.17997702859138268,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-08-25,30.65396542857143,28.0065535,80.33930657142857,0.8821943428571428,0.5471498503286412,0.4502969089472146,0.1940841828037137,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-09-01,28.713867142857143,61.079977738000004,83.92562485714286,1.7855834142857143,0.5436328569574418,0.5133935540936088,0.2173213306435856,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-09-08,29.27362042857143,104.6705249,82.20820314285713,0.9950742914285714,0.5401158635862424,0.5764901992400029,0.24055847848345754,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-09-15,30.36370414285714,20.9512712,75.54363785714285,0.7774266599999999,0.598674305301944,0.4582717609727343,0.2212726331618108,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-09-22,30.178772000000002,0.9441376,71.17880428571429,0.8841047700000001,0.5672613316300525,0.4222360639939052,0.2016085291234508,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-09-29,29.809740428571427,1.66797638,76.23413728571428,0.8764587828571428,0.5584352042574552,0.3920594008469059,0.1821476408758464,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-10-06,29.46274657142857,0.042915346,70.81991071428571,0.7448797614285715,0.5088159518943987,0.350975248268904,0.1486450333969755,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-10-13,26.572623142857143,0.0,65.44892200000001,0.9148034942857143,0.46543909292257646,0.3498377052964994,0.11274359401160897,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-10-20,25.97703357142857,0.0,70.90399985714285,1.0608524685714287,0.4143531796740327,0.3004015170210536,0.0792685343432198,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-10-27,25.186078857142856,0.120162964,68.73009414285714,1.44616699,0.2745531263546985,0.2306895612062251,0.0558789011336061,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2024-11-03,24.458823142857142,0.0,64.87406114285714,1.3371243428571429,0.2390635925027739,0.19753257770720456,0.0254792427533263,1,F007,wheat_punjab,0.014285714285714285,77.63,131.7,282.89,287.14,147.91
2024-11-10,22.562120714285715,0.0,75.82689728571428,1.1358247885714285,0.11272952367031,0.1173805158190088,0.0214018442433078,1,F007,wheat_punjab,0.0642857142857143,77.63,131.7,282.89,287.14,147.91
2024-11-17,19.587236571428573,2.15148923,86.57471628571429,0.9569386314285715,0.0264715516812918,0.0628858612821612,0.0293719201540467,1,F007,wheat_punjab,0.11428571428571428,77.63,131.7,282.89,287.14,147.91
2024-11-24,17.811292428571427,0.0,72.93061728571429,1.3845931057142857,0.2010196888966384,0.1309073964392095,-0.0315595691067516,1,F007,wheat_punjab,0.16428571428571428,77.63,131.7,282.89,287.14,147.91
2024-12-01,16.40192957142857,0.0,73.212585,1.3692657385714286,0.2558903579432717,0.1554151579079871,-0.014791458971656,1,F007,wheat_punjab,0.21428571428571427,77.63,131.7,282.89,287.14,147.91
2024-12-08,15.089377285714287,1.1844635,68.372662,1.3929376485714287,0.31263319527661515,0.17201586384122614,0.005206323541333149,1,F007,wheat_punjab,0.2642857142857143,77.63,131.7,282.89,287.14,147.91
2024-12-15,11.535003714285713,0.0,64.19031571428572,1.6725018571428572,0.35381159870744666,0.19355626777307794,0.0486002722870851,1,F007,wheat_punjab,0.3142857142857143,77.63,131.7,282.89,287.14,147.91
2024-12-22,10.818778,0.0,74.89029500000001,1.4130482942857143,0.3773494877408149,0.2277208686778632,0.0889607793665404,1,F007,wheat_punjab,0.36428571428571427,77.63,131.7,282.89,287.14,147.91
2024-12-29,12.328691928571429,8.480072,81.73487157142857,1.4203591928571428,0.4065610647260542,0.25953563424446446,0.11060676649266651,0,F007,wheat_punjab,0.4142857142857143,77.63,131.7,282.89,287.14,147.91
2025-01-05,10.982474,7.544517482,90.03636942857143,1.1218521585714285,0.4357726417112935,0.29135039981106575,0.13225275361879263,0,F007,wheat_punjab,0.4642857142857143,77.63,131.7,282.89,287.14,147.91
2025-01-12,12.2150225,2.9382705099999997,82.85329628571428,1.1591692571428571,0.4649842186965327,0.32316516537766704,0.15389874074491872,0,F007,wheat_punjab,0.5142857142857143,77.63,131.7,282.89,287.14,147.91
2025-01-19,12.130100714285716,0.3232956,80.029145,1.3356397442857144,,,,0,F007,wheat_punjab,0.5642857142857143,77.63,131.7,282.89,287.14,147.91
2025-01-26,14.335353285714287,0.0,66.97148714285714,2.208090285714286,0.5234073726670113,0.3867946965108696,0.19719071499717095,1,F007,wheat_punjab,0.6142857142857143,77.63,131.7,282.89,287.14,147.91
2025-02-02,14.683942357142858,1.65081024,77.01890228571428,1.3541068428571428,0.5263721542927969,0.3963448503962398,0.2258622840488002,1,F007,wheat_punjab,0.6642857142857144,77.63,131.7,282.89,287.14,147.91
2025-02-09,14.749237142857144,0.4234314,65.15664271428571,1.4885359785714285,0.535733376047039,0.4185793774792816,0.2224857614941068,1,F007,wheat_punjab,0.7142857142857143,77.63,131.7,282.89,287.14,147.91
2025-02-16,17.072261285714287,1.7967224,58.746031,1.6847095285714284,0.5469466897667545,0.4289887639180449,0.2092776215153879,1,F007,wheat_punjab,0.7642857142857143,77.63,131.7,282.89,287.14,147.91
2025-02-23,17.176600857142855,44.199945115,70.92520985714286,1.2928102914285715,0.5767617321407261,0.4382685286028418,0.24463571206939522,0,F007,wheat_punjab,0.8142857142857143,77.63,131.7,282.89,287.14,147.91
2025-03-02,18.076145571428572,71.333885423,76.29759342857143,1.809428052857143,0.6065767745146976,0.4475482932876388,0.2799938026234025,1,F007,wheat_punjab,0.8642857142857142,77.63,131.7,282.89,287.14,147.91
2025-03-09,17.974618142857143,0.002861023,62.130922428571424,1.8294599285714284,0.5804969829606704,0.4536524769290123,0.258591769969726,1,F007,wheat_punjab,0.9142857142857143,77.63,131.7,282.89,287.14,147.91
2025-03-16,20.649483857142858,11.87038432,69.97979,1.7468238628571429,0.6051441982528432,0.4253577912339973,0.2520534101981155,1,F007,wheat_punjab,0.9642857142857142,77.63,131.7,282.89,287.14,147.91
2025-03-23,22.337023,0.6351471,58.48258414285714,0.6578552571428571,0.582833181655064,0.42215170580650296,0.25262641412422787,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-03-30,23.654022142857144,0.0,45.266119714285715,1.9121864714285715,0.5456075894431553,0.3621270181875641,0.208076947580958,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-04-06,24.880920428571425,0.0,39.138233428571425,1.5565302042857143,0.4744733596988892,0.31235175244768065,0.18286881713418235,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-04-13,28.144993285714285,0.05722046,47.296583428571424,1.50122815,0.3868875957240083,0.24722929540493122,0.08351563419215738,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-04-20,30.64810614285714,3.255844184,42.427021,1.6783694657142856,0.2993018317491274,0.1821068383621818,-0.0158375487498676,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-04-27,30.706024285714285,1.87397,25.936592714285716,1.22941898,0.24334155960949208,0.1688918430950773,-0.021444473671961135,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-05-04,29.967398428571432,33.57410522,45.697605714285714,2.0985555614285714,0.2327751749807112,0.1366764879763868,-0.0871869118216061,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-05-11,28.711499857142858,35.342216076,57.72598514285715,1.415418532857143,0.1993820473979727,0.1337961197583996,-0.1127356157174698,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-05-18,33.569348857142856,7.4386598,34.803262714285715,1.1879852,0.17521187398479338,0.12277565955549175,-0.10533116279148005,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-05-25,33.473266571428574,87.2697823,44.06847414285714,2.2155329814285714,0.1471367097210315,0.0957416913359079,-0.1077812856081437,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-06-01,32.359728000000004,7.25269318,45.11226,1.4658192142857143,0.17496944586588303,0.12196651055691365,-0.079776979661233,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-06-08,31.97433885714286,6.231307966,43.835027857142855,1.1898049685714285,0.17725930723893002,0.131947063818819,-0.068115069491333,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-06-15,37.137403,0.0,34.822392,1.533196232857143,0.1566826592937047,0.1146004336763179,-0.0498703758247758,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-06-22,32.662558142857144,5.064010572,60.58711257142857,2.2134671357142857,0.15570493078414666,0.17452007577063808,0.013493889696099395,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-06-29,30.718998428571428,70.87039903,77.944182,1.7847063928571427,0.15472720227458864,0.23443971786495826,0.07685815521697459,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-07-06,30.940891714285716,36.858558212000005,76.43738785714287,1.957633542857143,0.1537494737650306,0.2943593599592784,0.1402224207378498,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-07-13,29.51759985714286,362.32567323,80.34881842857143,1.2923249357142856,0.2782954203857551,0.3948889299378893,0.328467365451116,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-07-20,29.702152857142856,86.57741542,81.32543057142857,2.045405214285714,0.4076508549690421,0.3651357708922778,0.1700380744749334,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-07-27,30.066101,44.28863509,81.995035,1.6145190357142858,0.4498474436782943,0.39203095255133985,0.18423915565109625,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-08-03,29.471832142857146,57.20901499,83.64414371428572,1.6353134571428571,0.49204403238754657,0.41892613421040187,0.19844023682725906,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-08-10,30.676736000000002,22.3131179,77.61282614285714,1.258683827142857,0.5342406210967988,0.44582131586946394,0.2126413180034219,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-08-17,29.92957442857143,42.74940407,83.01975785714285,1.6991945000000002,0.5710530065126321,0.4434941445451374,0.1986524012240817,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-08-24,28.858010285714283,98.55365767,82.80564857142858,1.6793302114285713,0.6078653919284654,0.4411669732208109,0.1846634844447415,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-08-31,26.774571285714284,402.946481,90.47287828571429,2.1358833857142856,0.548253710792922,0.3931724836580762,0.15757619431411987,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-09-07,26.46095928571429,167.160988646,87.30336,1.89795844,0.4886420296573784,0.34517799409534156,0.13048890418349823,0,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-09-14,29.569580142857145,39.690971178,79.26639085714285,1.2322875971428573,0.4290303485218349,0.2971835045326069,0.1034016140528766,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-09-21,30.495056285714288,0.2117157,75.06987428571428,0.49046567714285716,0.4701013697770685,0.285754003239365,0.0897437496986095,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-09-28,30.22437842857143,0.0,70.43731371428571,0.480972502,0.4320390605232638,0.2685414369649034,0.039203487548642196,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-10-05,28.815333857142857,3.7250519,72.59233785714285,0.9828551428571428,0.44102775657526305,0.2634061521688248,0.02512903251843815,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-10-12,22.691502142857143,66.70474765499999,78.51249914285714,1.6133765714285713,0.3527369168462715,0.264255939101967,0.0973055789668469,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-10-19,24.840654714285712,0.0,72.86791600000001,1.2877402500000001,0.39597065417387467,0.22871406513659565,0.020768594463402748,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-10-26,23.78894485714286,0.0,70.24614071428572,1.2824121414285714,0.3737824133960343,0.21650687346932646,0.0015185161328422,1,F007,wheat_punjab,1.0,77.63,131.7,282.89,287.14,147.91
2025-11-02,22.285125571428573,0.0,76.63971442857142,1.125514252857143,0.2667588536668356,0.18337476707730876,-0.0023991885874629,1,F007,wheat_punjab,0.007142857142857143,77.63,131.7,282.89,287.14,147.91
2025-11-09,19.544023857142857,0.8068085,69.45768428571428,2.0908826142857144,0.2960740790569299,0.1708393996637637,-0.019708541616280748,1,F007,wheat_punjab,0.05714285714285714,77.63,131.7,282.89,287.14,147.91
2025-11-16,16.233197714285716,0.0,70.564037,1.6210377714285715,0.2662612801580775,0.1655149769980375,-0.0143467838470957,1,F007,wheat_punjab,0.10714285714285714,77.63,131.7,282.89,287.14,147.91
2025-11-23,16.514818428571427,0.0,72.58850428571428,0.8667052785714287,0.23142383683091505,0.1518705882256754,-0.00426308930109455,1,F007,wheat_punjab,0.15714285714285714,77.63,131.7,282.89,287.14,147.91
2025-11-30,13.47858107142857,0.0,74.32713714285714,1.908047922857143,0.3142333537868538,0.17223162252073726,0.013266156249242149,1,F007,wheat_punjab,0.20714285714285716,77.63,131.7,282.89,287.14,147.91
2025-12-07,12.850677714285714,0.0,73.30847785714286,1.6257131714285715,0.3377546632028088,0.19022054123213955,0.0463102684128189,1,F007,wheat_punjab,0.2571428571428572,77.63,131.7,282.89,287.14,147.91
2025-12-14,13.990919,0.0,76.169033,1.4287041714285713,0.37326162317396916,0.2149095655933621,0.07882780240674131,0,F007,wheat_punjab,0.30714285714285716,77.63,131.7,282.89,287.14,147.91
2025-12-21,13.828133571428571,0.0,85.408237,1.5406366714285713,0.4087685831451296,0.2395985899545847,0.1113453364006637,1,F007,wheat_punjab,0.35714285714285715,77.63,131.7,282.89,287.14,147.91
2025-12-28,13.401798857142856,0.0,81.73569414285714,1.5726743642857142,,,,0,F007,wheat_punjab,0.40714285714285714,77.63,131.7,282.89,287.14,147.91
2026-01-04,12.186086333333334,0.9841919,86.41196333333333,1.2055575766666666,,,,0,F007,wheat_punjab,0.45714285714285713,77.63,131.7,282.89,287.14,147.91
